Version CSV1|Tool WEBBOX|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint comma|Precision 2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;Sunny WebBox;;;;Sunny WebBox;Sunny WebBox;SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110326316 (SN: 2110326316);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110330004 (SN: 2110330004);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361109 (SN: 2110361109);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110361118 (SN: 2110361118);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370091 (SN: 2110370091);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110370092 (SN: 2110370092);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110383422 (SN: 2110383422);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 2110385943 (SN: 2110385943);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209);SN: 31209 (SN: 31209)
04.01.2013 07:10;78446.66;2099;17900.55;17351.37;0;0;0;0;0;0;0;0;1.14;2.5;6.2;0;;;;;;;;0;Ok;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;1.14;2.5;6.2;0;Ok
04.01.2013 07:15;78446.66;2099;17900.55;17351.37;0;0;0;0;0;0;0;0;1.48;2.4;6;0;;;;;;;;0;Ok;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;1.48;2.4;6;0;Ok
04.01.2013 07:20;78446.66;2099;17900.55;17351.37;0;0;0;0;0;0;0;0;1.05;2.1;5.8;0;;;;;;;;0;Ok;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;1.05;2.1;5.8;0;Ok
04.01.2013 07:25;78446.66;2099;17900.55;17351.37;0;0;0;0;0;0;0;0;0.97;1.8;5.6;0;;;;;;;;0;Ok;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;0.97;1.8;5.6;0;Ok
04.01.2013 07:30;78446.66;2099;17900.55;17351.37;0;0;0;0;0;0;0;0;1.33;1.7;5.6;0;;;;;;;;0;Ok;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;1.33;1.7;5.6;0;Ok
04.01.2013 07:35;78446.66;2099;17900.55;17351.37;0;0;0;0;0;0;0;0;1.8;1.8;5.7;0;;;;;;;;0;Ok;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;1.8;1.8;5.7;0;Ok
04.01.2013 07:40;78446.66;2099;17900.55;17351.37;0;0;0;0;0;0;0;0;1.78;1.9;5.9;0;;;;;;;;0;Ok;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;1.78;1.9;5.9;0;Ok
04.01.2013 07:45;78446.66;2099;17900.55;17351.37;0;0;0;0;0;0;0;0;1.66;2;5.8;0;;;;;;;;0;Ok;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;1.66;2;5.8;0;Ok
04.01.2013 07:50;78446.66;2099;17900.55;17351.37;0;0;0;0;0;0;0;0;1.74;1.9;5.6;0;;;;;;;;0;Ok;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;;;;;;;;;;;;;;;;;;;;;Ok;none;-------;-------;1.74;1.9;5.6;0;Ok
04.01.2013 07:55;78446.66;2099;17899.87;17351.37;0;49.99;3;3000;0;0;0;0;1.6;1.7;5.3;0;0;0;0;0;;;;0;Ok;10322.44;245;2320.85;2252.96;0;50;3;3000;0;0;0;0;;;;0;0;0;0;0;Ok;none;-------;-------;10297.79;249;2326.55;2257.63;0;50;3;3000;0;0;0;0;;;;0;0;0;0;0;Ok;none;-------;-------;10238.26;247;2319.61;2251.15;0;49.99;3;3000;0;0;0;0;;;;0;0;0;0;0;Ok;none;-------;-------;10241.36;249;2312.51;2249.51;0;50;3;3000;0;0;0;0;;;;0;0;0;0;0;Ok;none;-------;-------;10250.42;312;2328.58;2257.27;0;49.99;3;3000;0;0;0;0;;;;0;0;0;0;0;Ok;none;-------;-------;10201.39;351;2326.99;2253.05;0;49.99;3;3000;0;0;0;0;;;;0;0;0;0;0;Ok;none;-------;-------;8222.83;220;1981.05;1911.71;0;50;3;3000;0;0;0;0;;;;0;0;0;0;0;Ok;none;-------;-------;8672.17;226;1983.73;1918.09;0;49.99;3;3000;0;0;0;0;;;;0;0;0;0;0;Ok;none;-------;-------;1.6;1.7;5.3;0;Ok
04.01.2013 08:00;78446.66;2099;17900.54;17351.37;0;49.98;3;3000;604.11;415.58;29;14;1.8;1.7;5.3;0;0;0;0;137;;;;44;Ok;10322.44;245;2320.93;2252.96;0;49.98;3;3000;605.32;416.52;50;24;243.62;245.43;245.13;0;0;0;30;10;Ok;none;-------;-------;10297.79;249;2326.63;2257.63;0;49.98;3;3000;607.64;416.38;37;16;243.47;245.39;245.08;0;0;0;22;6;Ok;none;-------;-------;10238.26;247;2319.69;2251.15;0;49.99;3;3000;595.24;415.54;24;17;243.65;243.7;243.28;0;0;0;14;6;Ok;none;-------;-------;10241.36;249;2312.6;2249.51;0;49.99;3;3000;605.31;414.44;35;15;241.76;245.37;243.13;0;0;0;20;5;Ok;none;-------;-------;10250.42;312;2328.66;2257.27;0;49.99;3;3000;605.43;412.98;18;16;242.93;244.86;244.23;0;0;0;10;6;Ok;none;-------;-------;10201.39;351;2327.08;2253.05;0;49.99;3;3000;599.29;413.98;19;9;242.89;245.24;244.83;0;0;0;11;3;Ok;none;-------;-------;8222.83;220;1981.13;1911.71;0;49.99;3;3000;606.91;417.65;18;8;243.55;245.64;245.25;0;0;0;10;3;Ok;none;-------;-------;8672.17;226;1983.81;1918.09;0;49.99;3;3000;607.8;417.22;35;12;241.79;243.54;243.12;0;0;0;20;5;Ok;none;-------;-------;1.8;1.7;5.3;0;Ok
04.01.2013 08:05;78446.66;2099;17901.2;17351.37;0;50;3;3000;590.89;409.73;32;17;1.87;1.9;5.6;0;0;0;0;147;;;;50;Ok;10322.44;245;2321.02;2252.96;0;50;3;3000;591.13;409.97;51;25;243.79;245.58;245.35;0;0;0;30;10;Ok;none;-------;-------;10297.79;249;2326.71;2257.63;0;50;3;3000;593.36;409.85;48;17;243.64;245.54;245.3;0;0;0;28;6;Ok;none;-------;-------;10238.26;247;2319.78;2251.15;0;50;3;3000;584.73;410.4;33;18;243.82;243.88;243.51;0;0;0;18;7;Ok;none;-------;-------;10241.36;249;2312.68;2249.51;0;50;3;3000;591.76;408.06;35;17;241.95;245.52;243.37;0;0;0;20;6;Ok;none;-------;-------;10250.42;312;2328.75;2257.27;0;50;3;3000;591.64;406.91;18;17;243.12;245.03;244.47;0;0;0;10;6;Ok;none;-------;-------;10201.39;351;2327.16;2253.05;0;50;3;3000;583.45;408.29;19;17;243.06;245.39;245.05;0;0;0;11;6;Ok;none;-------;-------;8222.83;220;1981.22;1911.71;0;50;3;3000;593.28;411.66;18;10;243.71;245.77;245.46;0;0;0;10;3;Ok;none;-------;-------;8672.17;226;1983.9;1918.09;0;50;3;3000;597.84;412.74;35;17;241.99;243.71;243.36;0;0;0;20;6;Ok;none;-------;-------;1.87;1.9;5.6;0;Ok
04.01.2013 08:10;78446.66;2099;17901.87;17351.37;0;50.03;3;3000;590.02;408.28;32;18;2.39;2.1;5.7;0;0;0;0;148;;;;52;Ok;10322.44;245;2321.1;2252.96;0;50.03;3;3000;590.13;408.01;51;25;243.65;245.38;245.07;0;0;0;30;9;Ok;none;-------;-------;10297.79;249;2326.79;2257.63;0;50.03;3;3000;592.13;407.98;49;17;243.49;245.34;245.01;0;0;0;28;6;Ok;none;-------;-------;10238.26;247;2319.86;2251.15;0;50.03;3;3000;587.06;410.93;33;19;243.66;243.68;243.24;0;0;0;19;7;Ok;none;-------;-------;10241.36;249;2312.76;2249.51;0;50.03;3;3000;588.57;405.85;35;17;241.81;245.31;243.1;0;0;0;20;6;Ok;none;-------;-------;10250.42;312;2328.83;2257.27;0;50.03;3;3000;587.93;404.65;17;19;242.99;244.85;244.2;0;0;0;10;7;Ok;none;-------;-------;10201.39;351;2327.24;2253.05;0;50.03;3;3000;582.43;406.36;19;17;242.9;245.18;244.76;0;0;0;11;6;Ok;none;-------;-------;8222.83;220;1981.3;1911.71;0;50.03;3;3000;591.94;409.41;17;14;243.55;245.57;245.16;0;0;0;10;5;Ok;none;-------;-------;8672.17;226;1983.98;1918.09;0;50.03;3;3000;600.03;413.05;35;17;241.85;243.53;243.09;0;0;0;20;6;Ok;none;-------;-------;2.39;2.1;5.7;0;Ok
04.01.2013 08:15;78446.67;2105;17902.54;17351.6;13;50.04;9;3000;611.82;415.58;36;21;1.98;2.3;5.9;0;0;0;0;169;;;;63;Ok;10322.44;246;2321.18;2252.99;0;50.04;11;3000;616.44;417.59;51;25;243.31;245.18;244.78;0;0;0;31;10;Ok;none;-------;-------;10297.79;250;2326.88;2257.66;0;50.04;11;3000;617.89;417.18;49;17;243.15;245.14;244.72;0;0;0;30;6;Ok;none;-------;-------;10238.27;248;2319.94;2251.22;13;50.04;12;3000;584.58;402.99;61;39;243.31;243.5;243;0.03;0.04;0.03;33;14;Ok;none;-------;-------;10241.36;249;2312.85;2249.51;0;50.04;3;3000;611.34;415.04;35;17;241.49;245.11;242.83;0;0;0;21;6;Ok;none;-------;-------;10250.42;312;2328.91;2257.27;0;50.04;3;3000;610.77;413.8;18;21;242.67;244.67;243.93;0;0;0;10;8;Ok;none;-------;-------;10201.39;352;2327.33;2253.09;0;50.04;12;3000;610.96;415.54;18;17;242.55;244.97;244.46;0;0;0;10;6;Ok;none;-------;-------;8222.83;221;1981.38;1911.74;0;50.04;11;3000;617.16;418.18;18;15;243.2;245.35;244.87;0;0;0;10;5;Ok;none;-------;-------;8672.17;227;1984.06;1918.12;0;50.04;11;3000;625.47;424.38;40;20;241.51;243.33;242.82;0;0;0;24;8;Ok;none;-------;-------;1.98;2.3;5.9;0;Ok
04.01.2013 08:20;78446.74;2107;17903.2;17352.26;442;50.02;11;3000;548.16;366.24;142;77;1.95;2.4;5.8;4;0.11;0.11;0.1;592;;;;213;Ok;10322.45;246;2321.27;2253.07;51;50.02;11;3000;541.76;359.85;162;82;242.99;244.92;244.61;0.1;0.1;0.1;85;28;Ok;none;-------;-------;10297.8;250;2326.96;2257.74;50;50.02;11;3000;543.49;360.43;153;70;242.84;244.87;244.56;0.1;0.1;0.1;80;24;Ok;none;-------;-------;10238.28;248;2320.03;2251.3;104;50.02;11;3000;500.37;342.48;218;127;243.01;243.25;242.84;0.16;0.17;0.16;109;43;Ok;none;-------;-------;10241.37;250;2312.93;2249.59;23;50.02;12;3000;590.51;395.25;85;45;241.23;244.86;242.63;0.06;0.05;0.05;46;16;Ok;none;-------;-------;10250.43;313;2329;2257.36;22;50.02;12;3000;586.38;391.75;70;51;242.38;244.41;243.71;0.05;0.05;0.05;37;18;Ok;none;-------;-------;10201.4;352;2327.41;2253.17;44;50.02;11;3000;536.87;356.61;127;71;242.23;244.71;244.28;0.11;0.1;0.1;66;24;Ok;none;-------;-------;8222.84;221;1981.47;1911.82;49;50.02;11;3000;541.88;360.36;119;66;242.9;245.09;244.69;0.11;0.1;0.1;62;22;Ok;none;-------;-------;8672.19;227;1984.15;1918.21;99;50.02;11;3000;544.03;363.25;203;109;241.22;243.08;242.65;0.16;0.17;0.16;107;38;Ok;none;-------;-------;1.95;2.4;5.8;4;Ok
04.01.2013 08:25;78446.88;2107;17903.87;17352.93;1145;50.01;11;3000;536.14;351;261;137;1.96;2.4;5.5;9;0.21;0.21;0.21;1129;;;;385;Ok;10322.47;246;2321.35;2253.16;131;50.01;12;3000;527.99;342.83;274;135;242.85;244.82;244.56;0.2;0.2;0.2;145;46;Ok;none;-------;-------;10297.81;250;2327.05;2257.82;132;50.01;10;3000;534.21;342.48;267;122;242.68;244.76;244.48;0.2;0.2;0.2;143;41;Ok;none;-------;-------;10238.31;248;2320.11;2251.38;211;50.01;12;3000;560;373.24;324;182;242.86;243.15;242.76;0.3;0.3;0.3;182;68;Ok;none;-------;-------;10241.38;250;2313.01;2249.67;109;50.01;11;3000;518.52;345.39;226;121;241.07;244.73;242.62;0.18;0.18;0.17;117;41;Ok;none;-------;-------;10250.44;313;2329.08;2257.44;99;50.01;12;3000;517.44;344.1;205;122;242.21;244.3;243.67;0.14;0.15;0.15;105;42;Ok;none;-------;-------;10201.41;352;2327.49;2253.25;119;50.01;12;3000;529.85;341.08;237;120;242.07;244.6;244.2;0.17;0.17;0.17;126;40;Ok;none;-------;-------;8222.85;221;1981.55;1911.91;126;50.01;12;3000;524.43;343.26;228;118;242.73;244.97;244.6;0.2;0.2;0.19;120;40;Ok;none;-------;-------;8672.21;227;1984.23;1918.29;218;50.01;12;3000;576.68;375.62;331;178;241.1;243;242.59;0.31;0.32;0.31;191;67;Ok;none;-------;-------;1.96;2.4;5.5;9;Ok
04.01.2013 08:30;78447.07;2107;17904.54;17353.59;2016;49.99;11;3000;593.21;388.95;367;183;1.71;2.3;5.4;14;0.36;0.35;0.35;1747;;;;569;Ok;10322.49;246;2321.43;2253.24;217;49.99;11;3000;580.62;389.15;361;162;242.59;244.57;244.35;0.31;0.31;0.31;209;62;Ok;none;-------;-------;10297.83;250;2327.13;2257.91;231;49.99;11;3000;614.18;382.54;340;156;242.43;244.52;244.29;0.33;0.33;0.33;208;59;Ok;none;-------;-------;10238.34;248;2320.19;2251.47;392;49.99;11;3000;597.05;406.95;525;264;242.61;242.93;242.59;0.54;0.54;0.54;313;107;Ok;none;-------;-------;10241.4;250;2313.1;2249.76;187;49.99;10;3000;595;381.69;288;153;240.83;244.49;242.44;0.27;0.27;0.27;171;58;Ok;none;-------;-------;10250.46;313;2329.16;2257.52;173;49.99;12;3000;582.53;375.61;269;156;241.96;244.06;243.49;0.24;0.24;0.25;157;58;Ok;none;-------;-------;10201.43;352;2327.58;2253.34;206;49.99;12;3000;600.77;387.25;316;150;241.82;244.34;244;0.29;0.29;0.29;189;57;Ok;none;-------;-------;8222.87;221;1981.63;1911.99;206;49.99;12;3000;568.58;388.39;310;148;242.48;244.73;244.41;0.3;0.3;0.29;176;57;Ok;none;-------;-------;8672.25;227;1984.31;1918.37;404;49.99;11;3000;606.97;400.09;534;278;240.88;242.78;242.43;0.56;0.56;0.56;324;111;Ok;none;-------;-------;1.71;2.3;5.4;14;Ok
04.01.2013 08:35;78447.3;2107;17905.2;17354.26;2378;49.96;10;3000;592.64;401.99;422;210;1.84;2.5;5.9;17;0.42;0.41;0.41;1999;;;;672;Ok;10322.51;246;2321.52;2253.32;258;49.96;9;3000;568.14;403.67;410;188;242.51;244.56;244.25;0.36;0.36;0.36;232;76;Ok;none;-------;-------;10297.86;250;2327.21;2257.99;275;49.96;11;3000;603.08;401.04;404;183;242.34;244.5;244.18;0.39;0.38;0.38;243;73;Ok;none;-------;-------;10238.38;248;2320.28;2251.55;424;49.96;11;3000;594.63;400.28;567;292;242.54;242.94;242.52;0.59;0.59;0.59;337;116;Ok;none;-------;-------;10241.42;250;2313.18;2249.84;249;49.96;10;3000;620.07;403.75;344;179;240.76;244.48;242.35;0.35;0.35;0.36;213;72;Ok;none;-------;-------;10250.48;313;2329.25;2257.61;232;49.96;12;3000;618.92;401.63;319;181;241.88;244.05;243.39;0.32;0.32;0.33;197;72;Ok;none;-------;-------;10201.46;352;2327.66;2253.42;251;49.96;12;3000;590.35;401.62;375;180;241.73;244.33;243.89;0.35;0.35;0.35;221;72;Ok;none;-------;-------;8222.89;221;1981.72;1912.07;252;49.96;11;3000;543.1;404.05;380;179;242.4;244.72;244.31;0.36;0.35;0.35;206;72;Ok;none;-------;-------;8672.29;227;1984.4;1918.46;437;49.96;11;3000;602.86;399.91;581;299;240.82;242.8;242.35;0.61;0.61;0.6;350;119;Ok;none;-------;-------;1.84;2.5;5.9;17;Ok
